ID d'incident,Timestamp,Type d'incident,Description,Severité,Statut,Responsable
2558.0,2023-09-05,Surcharge,serveur principal a cessé fonctionner,Élevée,Résolu,Equipe Systèmes
2559.0,2023-10-15,Mise à jour échouée,connexion au vpn a échoué,Faible,En cours,Equipe Support
2560.0,2023-10-03,Mise à jour échouée,impossible daccéder internet,Faible,En cours,Equipe Sécurité
2561.0,2023-02-26,Panne matérielle,base données est sous forte charge,Élevée,En cours,Equipe Systèmes
2562.0,2023-12-06,Panne matérielle,impossible dappliquer mise jour sécurité,Moyenne,Résolu,Equipe Systèmes
2563.0,2023-07-08,Mise à jour échouée,échec mise jour logiciel,Critique,Résolu,Equipe Sécurité
2564.0,2023-04-02,Panne matérielle,mise jour firmware a échoué,Moyenne,En cours,Equipe Systèmes
2565.0,2023-09-05,Problème de connexion,serveur principal a cessé fonctionner,Moyenne,En cours,Equipe Support
2566.0,2023-11-05,Intrusion,impossible dappliquer mise jour sécurité,Moyenne,Résolu,Equipe Support
2567.0,2023-01-04,Intrusion,connexion au vpn a échoué,Faible,Résolu,Equipe Support
2568.0,2023-12-14,Problème de connexion,carte réseau ne répond plus,Faible,Ouvert,Equipe Réseau
2569.0,2023-02-08,Panne matérielle,base données est sous forte charge,Élevée,Ouvert,Equipe Sécurité
2570.0,2023-09-06,Mise à jour échouée,accès suspects ont été détectés,Faible,Ouvert,Equipe Support
2571.0,2023-10-07,Mise à jour échouée,base données est sous forte charge,Critique,Ouvert,Equipe Sécurité
2572.0,2023-04-19,Problème de connexion,carte réseau ne répond plus,Critique,Résolu,Equipe Sécurité
2573.0,2023-12-10,Intrusion,base données est sous forte charge,Moyenne,Ouvert,Equipe Sécurité
2574.0,2023-05-08,Problème de connexion,serveur web est surchargé,Élevée,Ouvert,Equipe Réseau
2575.0,2023-01-02,Intrusion,base données est sous forte charge,Moyenne,Ouvert,Equipe Support
2576.0,2023-05-25,Problème de connexion,connexion intermittente détectée,Critique,En cours,Equipe Systèmes
2577.0,2023-03-06,Panne matérielle,accès suspects ont été détectés,Critique,En cours,Equipe Systèmes
2578.0,2023-05-23,Problème de connexion,impossible daccéder internet,Moyenne,Résolu,Equipe Systèmes
2579.0,2023-10-11,Intrusion,tentative connexion non autorisée détectée,Critique,Ouvert,Equipe Systèmes
2580.0,2023-02-09,Mise à jour échouée,capacité bande passante dépassée,Faible,Résolu,Equipe Support
2581.0,2023-08-30,Mise à jour échouée,malware a été trouvé sur serveur,Critique,En cours,Equipe Systèmes
2582.0,2023-12-12,Mise à jour échouée,base données est sous forte charge,Faible,En cours,Equipe Sécurité
2583.0,2023-11-15,Panne matérielle,serveur web est surchargé,Moyenne,En cours,Equipe Réseau
2584.0,2023-03-28,Intrusion,disque dur est tombé panne,Élevée,En cours,Equipe Support
2585.0,2023-08-11,Intrusion,carte réseau ne répond plus,Moyenne,Résolu,Equipe Support
2586.0,2023-04-26,Mise à jour échouée,connexion au vpn a échoué,Moyenne,En cours,Equipe Systèmes
2587.0,2023-12-26,Panne matérielle,accès suspects ont été détectés,Faible,Résolu,Equipe Réseau
2588.0,2023-10-31,Surcharge,carte réseau ne répond plus,Faible,Ouvert,Equipe Sécurité
2589.0,2023-10-29,Problème de connexion,tentative connexion non autorisée détectée,Faible,Résolu,Equipe Réseau
2590.0,2023-11-06,Intrusion,impossible daccéder internet,Élevée,Résolu,Equipe Sécurité
2591.0,2023-05-14,Mise à jour échouée,échec mise jour logiciel,Faible,En cours,Equipe Support
2592.0,2023-07-11,Mise à jour échouée,impossible dappliquer mise jour sécurité,Faible,Ouvert,Equipe Sécurité
2593.0,2023-07-20,Problème de connexion,mise jour firmware a échoué,Faible,En cours,Equipe Sécurité
2594.0,2023-02-18,Panne matérielle,carte réseau ne répond plus,Critique,En cours,Equipe Réseau
2595.0,2023-12-25,Mise à jour échouée,disque dur est tombé panne,Élevée,En cours,Equipe Réseau
2596.0,2023-08-28,Panne matérielle,capacité bande passante dépassée,Moyenne,Résolu,Equipe Systèmes
2597.0,2023-04-24,Intrusion,disque dur est tombé panne,Élevée,Résolu,Equipe Support
2598.0,2023-05-21,Surcharge,impossible dappliquer mise jour sécurité,Faible,Ouvert,Equipe Systèmes
2599.0,2023-09-22,Mise à jour échouée,capacité bande passante dépassée,Faible,Résolu,Equipe Sécurité
2600.0,2023-10-01,Intrusion,échec mise jour logiciel,Critique,En cours,Equipe Support
2601.0,2023-03-22,Surcharge,accès suspects ont été détectés,Moyenne,Ouvert,Equipe Systèmes
2602.0,2023-11-06,Mise à jour échouée,accès suspects ont été détectés,Moyenne,En cours,Equipe Réseau
2603.0,2023-11-09,Surcharge,connexion au vpn a échoué,Moyenne,Résolu,Equipe Sécurité
2604.0,2023-12-14,Panne matérielle,connexion au vpn a échoué,Critique,Résolu,Equipe Sécurité
2605.0,2023-04-30,Surcharge,échec mise jour logiciel,Faible,Ouvert,Equipe Support
2606.0,2023-07-02,Problème de connexion,mise jour firmware a échoué,Faible,Ouvert,Equipe Sécurité
2607.0,2023-01-05,Intrusion,impossible dappliquer mise jour sécurité,Moyenne,En cours,Equipe Réseau
2608.0,2023-08-11,Intrusion,accès suspects ont été détectés,Critique,Ouvert,Equipe Réseau
2609.0,2023-04-17,Surcharge,disque dur est tombé panne,Critique,Ouvert,Equipe Systèmes
2610.0,2023-04-15,Panne matérielle,connexion au vpn a échoué,Moyenne,Résolu,Equipe Réseau
2611.0,2023-10-29,Mise à jour échouée,malware a été trouvé sur serveur,Faible,En cours,Equipe Support
2612.0,2023-10-21,Intrusion,capacité bande passante dépassée,Faible,En cours,Equipe Systèmes
2613.0,2023-06-16,Problème de connexion,base données est sous forte charge,Critique,En cours,Equipe Systèmes
2614.0,2023-12-02,Panne matérielle,tentative connexion non autorisée détectée,Moyenne,En cours,Equipe Sécurité
2615.0,2023-11-26,Panne matérielle,échec mise jour logiciel,Moyenne,En cours,Equipe Support
2616.0,2023-04-24,Panne matérielle,disque dur est tombé panne,Élevée,Ouvert,Equipe Systèmes
2617.0,2023-12-20,Panne matérielle,disque dur est tombé panne,Élevée,Ouvert,Equipe Support
2618.0,2023-01-12,Problème de connexion,carte réseau ne répond plus,Faible,Ouvert,Equipe Sécurité
2619.0,2023-05-06,Mise à jour échouée,malware a été trouvé sur serveur,Élevée,Ouvert,Equipe Support
2620.0,2023-02-28,Mise à jour échouée,carte réseau ne répond plus,Moyenne,Ouvert,Equipe Support
2621.0,2023-11-25,Problème de connexion,serveur principal a cessé fonctionner,Élevée,En cours,Equipe Support
2622.0,2023-09-02,Problème de connexion,impossible dappliquer mise jour sécurité,Moyenne,Résolu,Equipe Support
2623.0,2023-11-19,Panne matérielle,tentative connexion non autorisée détectée,Critique,En cours,Equipe Systèmes
2624.0,2023-11-08,Panne matérielle,connexion intermittente détectée,Faible,En cours,Equipe Sécurité
2625.0,2023-08-16,Panne matérielle,base données est sous forte charge,Moyenne,Ouvert,Equipe Support
2626.0,2023-12-04,Problème de connexion,accès suspects ont été détectés,Élevée,En cours,Equipe Sécurité
2627.0,2023-11-07,Mise à jour échouée,connexion intermittente détectée,Moyenne,Résolu,Equipe Systèmes
2628.0,2023-01-19,Mise à jour échouée,capacité bande passante dépassée,Faible,En cours,Equipe Réseau
2629.0,2023-11-20,Surcharge,accès suspects ont été détectés,Faible,Résolu,Equipe Systèmes
2630.0,2023-04-19,Mise à jour échouée,serveur web est surchargé,Élevée,Résolu,Equipe Support
2631.0,2023-06-29,Panne matérielle,disque dur est tombé panne,Élevée,Résolu,Equipe Systèmes
2632.0,2023-02-14,Panne matérielle,serveur web est surchargé,Faible,Ouvert,Equipe Systèmes
2633.0,2023-06-26,Panne matérielle,mise jour firmware a échoué,Élevée,En cours,Equipe Support
2634.0,2023-12-18,Mise à jour échouée,tentative connexion non autorisée détectée,Critique,Résolu,Equipe Réseau
2635.0,2023-12-04,Problème de connexion,échec mise jour logiciel,Critique,Résolu,Equipe Réseau
2636.0,2023-03-13,Intrusion,base données est sous forte charge,Moyenne,Résolu,Equipe Sécurité
2637.0,2023-01-08,Intrusion,tentative connexion non autorisée détectée,Critique,Résolu,Equipe Sécurité
2638.0,2023-03-10,Problème de connexion,serveur principal a cessé fonctionner,Critique,Ouvert,Equipe Sécurité
2639.0,2023-03-27,Surcharge,connexion intermittente détectée,Moyenne,Résolu,Equipe Systèmes
2640.0,2023-10-31,Panne matérielle,accès suspects ont été détectés,Moyenne,Résolu,Equipe Systèmes
2641.0,2023-08-31,Mise à jour échouée,échec mise jour logiciel,Moyenne,En cours,Equipe Systèmes
2642.0,2023-09-22,Problème de connexion,connexion au vpn a échoué,Élevée,Ouvert,Equipe Sécurité
2643.0,2023-11-22,Intrusion,mise jour firmware a échoué,Moyenne,En cours,Equipe Sécurité
2644.0,2023-04-15,Intrusion,serveur web est surchargé,Moyenne,En cours,Equipe Sécurité
2645.0,2023-06-23,Surcharge,connexion intermittente détectée,Élevée,Résolu,Equipe Support
2646.0,2023-02-24,Mise à jour échouée,mise jour firmware a échoué,Faible,Résolu,Equipe Support
2647.0,2023-05-30,Mise à jour échouée,disque dur est tombé panne,Faible,Ouvert,Equipe Sécurité
2648.0,2023-12-08,Intrusion,base données est sous forte charge,Moyenne,Résolu,Equipe Support
2649.0,2023-03-28,Panne matérielle,accès suspects ont été détectés,Critique,Ouvert,Equipe Réseau
2650.0,2023-07-28,Problème de connexion,impossible dappliquer mise jour sécurité,Faible,Résolu,Equipe Support
2651.0,2023-11-27,Mise à jour échouée,connexion intermittente détectée,Faible,Ouvert,Equipe Sécurité
2652.0,2023-10-18,Panne matérielle,serveur principal a cessé fonctionner,Critique,En cours,Equipe Systèmes
2653.0,2023-05-08,Problème de connexion,impossible dappliquer mise jour sécurité,Élevée,En cours,Equipe Réseau
2654.0,2023-12-09,Panne matérielle,connexion intermittente détectée,Critique,En cours,Equipe Réseau
2655.0,2023-03-17,Surcharge,mise jour firmware a échoué,Élevée,Ouvert,Equipe Support
2656.0,2023-09-23,Intrusion,disque dur est tombé panne,Faible,Résolu,Equipe Systèmes
2657.0,2023-12-18,Problème de connexion,capacité bande passante dépassée,Faible,Résolu,Equipe Systèmes
2658.0,2023-05-13,Panne matérielle,mise jour firmware a échoué,Moyenne,Ouvert,Equipe Sécurité
2659.0,2023-04-30,Panne matérielle,serveur web est surchargé,Élevée,Ouvert,Equipe Réseau
2660.0,2023-05-26,Panne matérielle,impossible daccéder internet,Moyenne,Ouvert,Equipe Support
2661.0,2023-07-15,Intrusion,connexion intermittente détectée,Moyenne,Ouvert,Equipe Systèmes
2662.0,2023-12-01,Problème de connexion,connexion au vpn a échoué,Moyenne,Ouvert,Equipe Réseau
2663.0,2023-05-30,Mise à jour échouée,carte réseau ne répond plus,Critique,Résolu,Equipe Réseau
2664.0,2023-06-25,Mise à jour échouée,serveur principal a cessé fonctionner,Faible,Ouvert,Equipe Systèmes
2665.0,2023-10-14,Intrusion,malware a été trouvé sur serveur,Critique,Ouvert,Equipe Réseau
2666.0,2023-08-09,Mise à jour échouée,connexion au vpn a échoué,Moyenne,En cours,Equipe Sécurité
2667.0,2023-02-26,Surcharge,disque dur est tombé panne,Moyenne,Résolu,Equipe Systèmes
2668.0,2023-03-18,Mise à jour échouée,carte réseau ne répond plus,Critique,Ouvert,Equipe Réseau
2669.0,2023-09-29,Mise à jour échouée,malware a été trouvé sur serveur,Élevée,En cours,Equipe Réseau
2670.0,2023-08-13,Surcharge,serveur principal a cessé fonctionner,Moyenne,Résolu,Equipe Réseau
2671.0,2023-03-07,Surcharge,accès suspects ont été détectés,Élevée,Ouvert,Equipe Sécurité
2672.0,2023-01-03,Intrusion,base données est sous forte charge,Élevée,Résolu,Equipe Réseau
2673.0,2023-08-31,Surcharge,carte réseau ne répond plus,Faible,Ouvert,Equipe Systèmes
2674.0,2023-07-12,Mise à jour échouée,carte réseau ne répond plus,Moyenne,Ouvert,Equipe Systèmes
2675.0,2023-10-24,Intrusion,impossible dappliquer mise jour sécurité,Élevée,En cours,Equipe Systèmes
2676.0,2023-05-20,Intrusion,impossible dappliquer mise jour sécurité,Faible,Résolu,Equipe Sécurité
2677.0,2023-11-07,Intrusion,impossible daccéder internet,Critique,Résolu,Equipe Systèmes
2678.0,2023-12-11,Mise à jour échouée,malware a été trouvé sur serveur,Élevée,En cours,Equipe Systèmes
2679.0,2023-10-30,Surcharge,mise jour firmware a échoué,Moyenne,Résolu,Equipe Support
2680.0,2023-11-12,Panne matérielle,serveur principal a cessé fonctionner,Critique,Ouvert,Equipe Support
2681.0,2023-01-05,Mise à jour échouée,capacité bande passante dépassée,Élevée,En cours,Equipe Systèmes
2682.0,2023-11-16,Problème de connexion,impossible daccéder internet,Élevée,En cours,Equipe Systèmes
2683.0,2023-09-08,Mise à jour échouée,disque dur est tombé panne,Faible,Ouvert,Equipe Réseau
2684.0,2023-01-06,Intrusion,base données est sous forte charge,Faible,Ouvert,Equipe Réseau
2685.0,2023-07-15,Panne matérielle,base données est sous forte charge,Moyenne,En cours,Equipe Réseau
2686.0,2023-09-19,Intrusion,serveur principal a cessé fonctionner,Élevée,Ouvert,Equipe Sécurité
2687.0,2023-12-20,Surcharge,impossible dappliquer mise jour sécurité,Élevée,Résolu,Equipe Réseau
2688.0,2023-03-11,Intrusion,impossible daccéder internet,Moyenne,Résolu,Equipe Support
2689.0,2023-01-09,Intrusion,malware a été trouvé sur serveur,Faible,Résolu,Equipe Support
2690.0,2023-03-22,Problème de connexion,malware a été trouvé sur serveur,Faible,Ouvert,Equipe Systèmes
2691.0,2023-05-08,Panne matérielle,serveur principal a cessé fonctionner,Faible,En cours,Equipe Support
2692.0,2023-02-25,Mise à jour échouée,connexion intermittente détectée,Moyenne,Résolu,Equipe Systèmes
2693.0,2023-05-02,Panne matérielle,carte réseau ne répond plus,Critique,En cours,Equipe Support
2694.0,2023-07-17,Problème de connexion,carte réseau ne répond plus,Critique,Résolu,Equipe Support
2695.0,2023-06-23,Surcharge,impossible dappliquer mise jour sécurité,Élevée,Ouvert,Equipe Systèmes
2696.0,2023-06-17,Surcharge,impossible daccéder internet,Moyenne,Ouvert,Equipe Réseau
2697.0,2023-10-10,Mise à jour échouée,serveur principal a cessé fonctionner,Critique,En cours,Equipe Réseau
2698.0,2023-10-22,Mise à jour échouée,carte réseau ne répond plus,Critique,Résolu,Equipe Support
2699.0,2023-05-06,Surcharge,mise jour firmware a échoué,Faible,Ouvert,Equipe Réseau
2700.0,2023-03-17,Mise à jour échouée,disque dur est tombé panne,Moyenne,Résolu,Equipe Systèmes
2701.0,2023-04-01,Panne matérielle,accès suspects ont été détectés,Faible,Résolu,Equipe Réseau
2702.0,2023-05-27,Intrusion,capacité bande passante dépassée,Moyenne,Résolu,Equipe Sécurité
2703.0,2023-02-24,Mise à jour échouée,échec mise jour logiciel,Critique,En cours,Equipe Réseau
2704.0,2023-06-20,Panne matérielle,serveur web est surchargé,Moyenne,Résolu,Equipe Sécurité
2705.0,2023-05-07,Panne matérielle,carte réseau ne répond plus,Faible,En cours,Equipe Sécurité
2706.0,2023-10-08,Intrusion,impossible daccéder internet,Critique,Ouvert,Equipe Réseau
2707.0,2023-08-19,Intrusion,connexion intermittente détectée,Faible,Ouvert,Equipe Sécurité
2708.0,2023-02-06,Intrusion,accès suspects ont été détectés,Critique,En cours,Equipe Support
2709.0,2023-06-03,Surcharge,échec mise jour logiciel,Moyenne,Résolu,Equipe Systèmes
2710.0,2023-10-20,Panne matérielle,disque dur est tombé panne,Moyenne,En cours,Equipe Systèmes
2711.0,2023-07-30,Mise à jour échouée,serveur web est surchargé,Critique,En cours,Equipe Support
2712.0,2023-10-27,Panne matérielle,tentative connexion non autorisée détectée,Faible,Résolu,Equipe Systèmes
2713.0,2023-10-29,Panne matérielle,serveur web est surchargé,Faible,En cours,Equipe Réseau
2714.0,2023-12-28,Intrusion,capacité bande passante dépassée,Moyenne,Résolu,Equipe Support
2715.0,2023-06-19,Intrusion,impossible daccéder internet,Faible,Ouvert,Equipe Systèmes
2716.0,2023-05-05,Intrusion,carte réseau ne répond plus,Critique,En cours,Equipe Support
2717.0,2023-03-25,Mise à jour échouée,tentative connexion non autorisée détectée,Élevée,En cours,Equipe Sécurité
2718.0,2023-04-25,Surcharge,accès suspects ont été détectés,Critique,Ouvert,Equipe Support
2719.0,2023-12-11,Mise à jour échouée,impossible dappliquer mise jour sécurité,Élevée,Ouvert,Equipe Sécurité
2720.0,2023-08-27,Mise à jour échouée,mise jour firmware a échoué,Élevée,Ouvert,Equipe Systèmes
2721.0,2023-12-23,Surcharge,disque dur est tombé panne,Critique,Résolu,Equipe Réseau
2722.0,2023-09-14,Intrusion,mise jour firmware a échoué,Moyenne,Résolu,Equipe Systèmes
2723.0,2023-05-17,Problème de connexion,serveur web est surchargé,Élevée,Ouvert,Equipe Réseau
2724.0,2023-05-26,Surcharge,capacité bande passante dépassée,Élevée,En cours,Equipe Réseau
2725.0,2023-04-27,Mise à jour échouée,connexion intermittente détectée,Moyenne,En cours,Equipe Réseau
2726.0,2023-12-25,Problème de connexion,mise jour firmware a échoué,Faible,En cours,Equipe Systèmes
